venta_id,documento_cliente,cliente,correo,fecha_compra,monto,moneda,canal,cantidad_items
V000939,46741240,Laura C. Medina,laura.carlos.medina.95@empresa.com.ar,09-08-24,15245.38,ARS,Marketplace,4
V000940,46741240,Laura Medina,laura.carlos.medina.95@empresa.com.ar,15-02-26,14295.13,ARS,Tienda,4
V000941, 46741240 ,Laura C. Medina,LAURA.CARLOS.MEDINA.95@EMPRESA.COM.AR,10/10/2024,16382.87,ARS,App,5
V000942,43.478.884,Federico Medina,federico.medina.76@outlook.com,28-10-24,16875.45,ARS,App,1
V000943,,Federico Medina,FEDERICO.MEDINA.76@OUTLOOK.COM,2024-02-15,7921.88,ARS,App,1
V000944,36.339.860,Matías Pérez,matias.perez.91@empresa.com.ar,02/04/2024,233102.37,ARS,Tienda,2
V000945,36339860,Matias Perez,matias.perez.91@empresa.com.ar,19/11/2025,13147.03,ARS,Marketplace,4
V000946,36-339-860,Matias Perez,matias.perez.91@empresa.com.ar,2025-02-16,97396.73,ARS,Tienda,3
V000947, 36009614 ,Franco Sanchez,FRANCO.GONZALO.SANCHEZ.4@HOTMAIL.COM,15-09-25,79186.74,ARS,Web,2
V000948,36-009-614,Franco Sanchez, franco.gonzalo.sanchez.4@hotmail.com ,31/03/2026,28158.65,ARS,Web,4
V000949,,Franco Gonzalo Sanchez,,04-10-25,129466.18,ARS,Tienda,5
V000950,27.697.906,Sebastian Torres, sebastian.torres.95@hotmail.com ,03/05/2026,79022.69,ARS,Tienda,1
V000951, 27697906 ,Sebastián Torres,sebastian.torres.95@hotmail.com,21-05-26,4870.46,ARS,App,2
V000952,27.697.906,Sebastián Torres, sebastian.torres.95@hotmail.com ,15/07/2024,6944.27,ARS,Tienda,4
V000953,27.697.906,Sebastián Torres,SEBASTIAN.TORRES.95@HOTMAIL.COM,14/05/2026,129147.69,ARS,Web,2
V000954,27-697-906,Sebastian Torres,SEBASTIAN.TORRES.95@HOTMAIL.COM,29/09/2024,37482.6,ARS,Tienda,1
V000955,,Sebastian Torres,,06-07-25,12580.83,ARS,Web,3
V000956, 23085199 ,Lucia Martinez,LUCIA.MARTINEZ.41@EMPRESA.COM.AR,18/12/2025,233737.24,ARS,Web,1
V000957, 23085199 ,Lucía Martínez,LUCIA.MARTINEZ.41@EMPRESA.COM.AR,19/04/2025,123347.64,ARS,Tienda,1
V000958,23-085-199,Lucía Martínez, lucia.martinez.41@empresa.com.ar ,13-02-24,161883.93,ARS,App,1
V000959,31517911,Florencia Alvarez,FLORENCIA.ALVAREZ.14@HOTMAIL.COM,09-05-26,38680.87,ARS,App,3
V000960,31517911,Florencia Alvarez, florencia.alvarez.14@hotmail.com ,16/09/2024,69224.68,ARS,Web,2
V000961, 31517911 ,Florencia Alvarez,florencia.alvarez.14@hotmail.com,06-01-24,70269.99,ARS,Web,1
V000962, 31517911 ,Florencia Alvarez,florencia.alvarez.14@hotmail.com,11/08/2025,23261.04,ARS,Marketplace,2
V000963, 25153553 ,Nicolas Navarro, nicolas.navarro.3@hotmail.com ,02/04/2026,68458.05,ARS,App,6
V000964, 25153553 ,Nicolas Navarro,NICOLAS.NAVARRO.3@HOTMAIL.COM,2025-01-10,43079.27,ARS,App,3
V000965,25153553,Nicolas Navarro,nicolas.navarro.3@hotmail.com,07/01/2026,121396.05,ARS,Tienda,1
V000966,25153553,Nicolas Navarro,nicolas.navarro.3@hotmail.com,11-02-26,252185.61,ARS,Tienda,1
V000967,32.546.735,Federico Fernandez,FEDERICO.MATIAS.FERNANDEZ.20@GMAIL.COM,2024-09-01,6295.66,ARS,Marketplace,2
V000968,32546735,Federico Matias Fernandez,federico.matias.fernandez.20@gmail.com,12-06-24,38701.65,ARS,Web,1
V000969,32546735,Federico Matías Fernández,FEDERICO.MATIAS.FERNANDEZ.20@GMAIL.COM,2026-03-05,58597.92,ARS,Web,3
V000970,44971292,Nicolas Perez, nicolas.perez.85@gmail.com ,08/01/2026,96094.86,ARS,Web,1
V000971,,Nicolas Perez, nicolas.perez.85@gmail.com ,03/04/2025,6934.44,ARS,Web,2
V000972, 44971292 ,Nicolas Perez,nicolas.perez.85@gmail.com,2026-05-18,117235.76,ARS,Tienda,3
V000973,36860139,Valentina Torres,valentina.torres.75@gmail.com,27-01-24,23451.16,ARS,App,3
V000974,36-860-139,Valentina Torres, valentina.torres.75@gmail.com ,17-02-25,18229.17,ARS,Web,2
V000975,,Valentina Torres,VALENTINA.TORRES.75@GMAIL.COM,04-12-24,16558.58,ARS,Web,1
V000976, 44685062 ,Diego Ortiz,DIEGO.ORTIZ.16@OUTLOOK.COM,16/07/2025,12621.96,ARS,Web,3
V000977,44.685.062,Diego Ortiz,diego.ortiz.16@outlook.com,29-08-24,7245.85,ARS,Tienda,2
V000978, 44685062 ,Diego Ortiz,diegoortiz16@outlook.com,2025-07-19,20550.09,ARS,Tienda,1
V000979,21.965.745,LAURA ROMERO, laura.romero.9@empresa.com.ar ,11-12-24,27780.35,ARS,App,1
V000980,27667842,Joaquín Suárez,joaquin.suarez.43@hotmail.com,19-02-26,25959.12,ARS,Tienda,2
V000981,27667842,Joaquin Suarez,,19-01-26,50659.94,ARS,Web,2
V000982,27-667-842,Joaquín Suárez,JOAQUIN.SUAREZ.43@HOTMAIL.COM,21/02/2025,40733.97,ARS,Web,2
V000983, 30232483 ,Pablo Sanchez,PABLO.SANCHEZ.64@EMPRESA.COM.AR,03/05/2026,29899.53,ARS,Marketplace,3
V000984,26-947-297,Maria Julieta Acosta,MARIA.JULIETA.ACOSTA.26@HOTMAIL.COM,13-06-26,24755.4,ARS,Tienda,1
V000985, 26947297 ,Maria Acosta,maria.julieta.acosta.26@hotmail.com,24/02/2025,43296.13,ARS,Tienda,2
V000986,26-947-297,Maria Julieta Acosta,,20-09-24,23464.75,ARS,App,2
V000987,26.947.297,Maria Acosta,maria.julieta.acosta.26@hotmail.com,04-07-25,12825.5,ARS,Tienda,2
V000988,29-153-230,Camila Gomez, camila.gomez.43@outlook.com ,28/03/2024,26868.66,ARS,Web,5
V000989,29.153.230,Camila Gomez,,28/10/2025,43125.86,ARS,App,1
V000990,,Camila Gomez, camila.gomez.43@outlook.com ,2025-06-30,4157.74,ARS,Web,1
V000991,25-519-404,Matias Acosta,matias.acosta.51@hotmail.com,02-07-24,12451.12,ARS,Marketplace,2
V000992, 25519404 ,Matias Acosta, matias.acosta.51@hotmail.com ,20-03-24,37514.71,ARS,App,1
V000993,25519404,Matias Acosta,matias.acosta.51@hotmail.com,2025-02-27,15904.35,ARS,Web,1
V000994, 25519404 ,MATIAS ACOSTA,matias.acosta.51@hotmail.com,22/01/2024,12988.08,ARS,App,1
V000995, 45490852 ,Federico Silva,federico.silva.55@gmail.com,2024-09-16,27071.51,ARS,Tienda,3
V000996, 30341659 ,Joaquin Castro,,2024-04-29,19205.45,ARS,Web,6
V000997,30.341.659,Joaquín Castro, joaquin.castro.1@hotmail.com ,22/09/2024,54840.88,ARS,App,6
V000998, 30341659 ,Joaquin Castro, joaquin.castro.1@hotmail.com ,04/04/2024,17047.01,ARS,App,2
V000999, 30341659 ,Joaquín Castro, joaquin.castro.1@hotmail.com ,2025-02-19,6309.42,ARS,Marketplace,2
V001000, 35148204 ,Diego Benítez, diego.benitez.72@gmail.com ,24-01-24,27901.17,ARS,Web,3
V001001,41284081,Agustina Paula Alvarez, agustina.paula.alvarez.42@hotmail.com ,03-07-24,252029.12,ARS,Marketplace,8
V001002,41284081,Agustina Alvarez, agustina.paula.alvarez.42@hotmail.com ,2026-01-13,127126.69,ARS,App,1
V001003,41284081,Agustina P. Alvarez, agustina.paula.alvarez.42@hotmail.com ,20-03-25,132840.93,ARS,App,2
V001004, 41157224 ,Leandro Diaz,leandro.diaz.10@outlook.com,15/03/2024,10601.83,ARS,Marketplace,3
V001005,,Leandro Diaz,leandro.diaz.10@outlook.com,12/06/2025,18722.45,ARS,Web,3
V001006,41157224,Leandro Diaz,LEANDRO.DIAZ.10@OUTLOOK.COM,13-05-26,17131.52,ARS,App,3
V001007,41.157.224,LEANDRO DIAZ,leandro.diaz.10@outlook.com,28/07/2024,38026.34,ARS,Web,2
V001008,41.157.224,LEANDRO DIAZ,leandro.diaz.10@outlook.com,30-06-26,13194.7,ARS,App,3
V001009,41157224,LEANDRO DIAZ,leandro.diaz.10@outlook.com,30/10/2024,41392.81,ARS,Marketplace,2
V001010,,Camila Ruiz,camila.ruiz.54@gmail.com,21/08/2025,39326.42,ARS,Web,2
V001011,25428629,Camila Ruiz,CAMILA.RUIZ.54@GMAIL.COM,31-03-26,56900.02,ARS,App,2
V001012,25428629,CAMILA RUIZ,camila.ruiz.54@gmail.com,2026-06-24,19674.54,ARS,Marketplace,2
V001013,25.428.629,Camila Ruiz,camila.ruiz.54@gmail.com,17-10-24,46698.86,ARS,App,4
V001014,29.602.704,Andrés Joaquín Medina,ANDRES.JOAQUIN.MEDINA.5@GMAIL.COM,19/01/2024,121106.81,ARS,Tienda,4
V001015,29602704,Andres Joaquin Medina, andres.joaquin.medina.5@gmail.com ,12-11-24,21816.68,ARS,Web,4
V001016,47-643-167,Leandro Diaz,leandro.diaz.56@hotmail.com,23/01/2025,33849.38,ARS,Marketplace,3
V001017, 47643167 ,Leandro Díaz,,19/09/2025,35008.14,ARS,App,7
V001018, 47643167 ,Leandro Díaz, leandro.diaz.56@hotmail.com ,22/01/2025,61606.72,ARS,Marketplace,4
V001019,47.643.167,Leandro Diaz,,08/11/2024,69709.08,ARS,Web,1
V001020,,Leandro Diaz,,08-12-25,38526.43,ARS,Marketplace,1
V001021,47643167,Leandro Diaz, leandro.diaz.56@hotmail.com ,18-11-25,11099.14,ARS,Marketplace,1
V001022,,Juan Gomez,juan.gomez.31@gmail.com,2024-08-04,195808.91,ARS,Tienda,3
V001023,21005823,Juan Gomez,JUAN.GOMEZ.31@GMAIL.COM,2024-03-10,43032.7,ARS,Web,2
V001024,,Juan Gómez,juan.gomez.31@gmail.com,20/03/2025,36120.17,ARS,Web,4
V001025, 21005823 ,Juan Gómez, juan.gomez.31@gmail.com ,23-02-24,158158.61,ARS,App,1
V001026,24-483-099,Natalia Acosta,,2024-07-03,175038.61,ARS,App,3
V001027,24483099,Natalia Acosta,natalia.acosta.20@gmail.com,2024-02-01,37360.85,ARS,Marketplace,2
V001028,24.483.099,Natalia Acosta,NATALIA.ACOSTA.20@GMAIL.COM,11-12-25,19165.64,ARS,Tienda,1
V001029,24-483-099,NATALIA ACOSTA,natalia.acosta.20@gmail.com,2025-01-23,18648.44,ARS,Tienda,3
V001030,24.483.099,Natalia Acosta,natalia.acosta.20@gmail.com,2024-01-26,54261.29,ARS,App,1
V001031, 24483099 ,NATALIA ACOSTA,natalia.acosta.20@gmail.com,2025-07-01,52123.05,ARS,App,1
V001032, 36996345 ,Federico Acosta,federicoacosta93@outlook.com,12/05/2025,47140.43,ARS,Marketplace,3
V001033,,Federico Acosta,federicoacosta93@outlook.com,02/04/2024,22055.85,ARS,App,1
V001034,36.996.345,Federico Acosta,FEDERICO.ACOSTA.93@OUTLOOK.COM,07-10-24,38671.52,ARS,Marketplace,1
V001035, 36996345 ,FEDERICO ACOSTA, federico.acosta.93@outlook.com ,2026-03-21,61485.2,ARS,Tienda,1
V001036, 36996345 ,FEDERICO ACOSTA,FEDERICO.ACOSTA.93@OUTLOOK.COM,12-03-24,40265.22,ARS,Web,3
V001037,36-996-345,Federico Acosta,federico.acosta.93@outlook.com,21-08-26,47921.82,ARS,Web,1
V001038,27.095.289,Martin Silva,florencia.sanchez.8@hotmail.com,11/04/2026,21199.31,ARS,App,1
V001039,27-095-289,Martin Silva,FLORENCIA.SANCHEZ.8@HOTMAIL.COM,23-10-25,36448.22,ARS,Tienda,1
V001040,27-095-289,Martin Silva,florenciasanchez8@hotmail.com,2026-07-09,32200.15,ARS,Tienda,1
V001041,27.095.289,Martin Silva, florencia.sanchez.8@hotmail.com ,07/01/2025,34468.85,ARS,Tienda,3
V001042,23.743.432,Camila Acosta, camila.acosta.31@gmail.com ,12/12/2025,63355.53,ARS,Web,2
V001043,,Camila Acosta,CAMILA.ACOSTA.31@GMAIL.COM,2025-02-08,59045.24,ARS,Tienda,2
V001044,23743432,Camila Acosta,camilaacosta31@gmail.com,26-10-25,98204.57,ARS,App,2
V001045,23-743-432,Camila Acosta, camila.acosta.31@gmail.com ,2025-06-10,81844.72,ARS,Web,2
V001046,23-743-432,Camila Acosta, camila.acosta.31@gmail.com ,11/03/2025,30377.76,ARS,App,2
V001047, 23743432 ,Camila Acosta,camila.acosta.31@gmail.com,05-05-26,55972.58,ARS,App,2
V001048,23.743.432,CAMILA ACOSTA, camila.acosta.31@gmail.com ,06-04-24,16284.29,ARS,Web,2
V001049,24-833-642,Florencia Silva,FLORENCIA.SILVA.2@EMPRESA.COM.AR,2024-12-04,23778.33,ARS,Tienda,2
V001050,,FLORENCIA SILVA, florencia.silva.2@empresa.com.ar ,01-04-26,20921.42,ARS,Web,2
V001051,,Florencia Silva,florencia.silva.2@empresa.com.ar,2025-01-31,29420.83,ARS,Marketplace,2
V001052,24833642,Florencia Silva, florencia.silva.2@empresa.com.ar ,08/06/2024,8839.02,ARS,Marketplace,4
V001053,37-232-873,Pablo Suárez,pablo.suarez.40@gmail.com,14/07/2024,71075.43,ARS,Web,1
V001054,37-232-873,Pablo Suarez, pablo.suarez.40@gmail.com ,2024-01-20,31605.69,ARS,Tienda,2
V001055, 37232873 ,Pablo Suárez, pablo.suarez.40@gmail.com ,27/01/2024,62050.53,ARS,Web,1
V001056,37232873,Pablo Suarez,PABLO.SUAREZ.40@GMAIL.COM,19/03/2026,45063.52,ARS,Web,1
V001057,37-232-873,Pablo Suarez,,02/01/2025,56393.9,ARS,Marketplace,4
V001058,37.232.873,Pablo Suarez,PABLO.SUAREZ.40@GMAIL.COM,05-09-24,96030.58,ARS,Web,3
V001059,41.691.662,Carlos Suarez,carlos.suarez.36@hotmail.com,23-08-26,10962.1,ARS,App,4
V001060,,Carlos Suárez,CARLOS.SUAREZ.36@HOTMAIL.COM,14/04/2026,22439.75,ARS,Marketplace,2
V001061,41-691-662,Carlos Suarez, carlos.suarez.36@hotmail.com ,17-10-24,143054.84,ARS,App,4
V001062,41691662,Carlos Suarez,,29/11/2024,132041.04,ARS,App,1
V001063,41-691-662,Carlos Suarez,carlos.suarez.36@hotmail.com,11-02-26,24964.29,ARS,Tienda,5
V001064,41-691-662,Carlos Suarez, carlos.suarez.36@hotmail.com ,19-02-26,64115.64,ARS,App,3
V001065,47719403,Federico Alvarez, federico.alvarez.23@hotmail.com ,18/08/2024,31896.26,ARS,Tienda,6
V001066, 47719403 ,Federico Alvarez,federico.alvarez.23@hotmail.com,2024-10-13,11918.79,ARS,Tienda,2
V001067,47-719-403,Federico Alvarez,federico.alvarez.23@hotmail.com,2026-06-13,17655.13,ARS,App,1
V001068, 47719403 ,FEDERICO ALVAREZ,FEDERICO.ALVAREZ.23@HOTMAIL.COM,2024-07-11,12692.32,ARS,Marketplace,4
V001069,,FEDERICO ALVAREZ,,2026-07-10,22063.46,ARS,Marketplace,5
V001070,47.719.403,Federico Alvarez,federicoalvarez23@hotmail.com,2024-08-27,19355.69,ARS,App,4
V001071,45.632.544,Sebastian Martinez,sebastian.martinez.14@hotmail.com,13-05-25,18799.67,ARS,App,5
V001072, 45632544 ,Sebastian Martinez,SEBASTIAN.MARTINEZ.14@HOTMAIL.COM,31/08/2024,46125.74,ARS,App,5
V001073,45-632-544,Sebastian Martinez, sebastian.martinez.14@hotmail.com ,18-03-24,46741.02,ARS,Web,3
V001074,45-632-544,Sebastián Martínez,,30-08-25,52478.77,ARS,Marketplace,2
V001075,45632544,Sebastian Martinez,SEBASTIAN.MARTINEZ.14@HOTMAIL.COM,2025-04-23,21980.39,ARS,App,2
V001076,45.632.544,Sebastian Martinez,sebastian.martinez.14@hotmail.com,2026-08-21,12857.42,ARS,Web,2
V001077,,SEBASTIAN MARTINEZ,sebastianmartinez14@hotmail.com,2024-02-19,44832.18,ARS,Marketplace,2
V001078, 28968962 ,Agustina Perez, agustina.perez.57@empresa.com.ar ,2025-11-07,41034.99,ARS,Marketplace,1
V001079,28-968-962,Agustina Perez, agustina.perez.57@empresa.com.ar ,12-02-24,45757.22,ARS,Tienda,4
V001080,28-968-962,Agustina Perez,agustina.perez.57@empresa.com.ar,31-10-24,16802.34,ARS,Web,1
V001081,28.968.962,AGUSTINA PEREZ,agustina.perez.57@empresa.com.ar,20-08-25,21552.22,ARS,Marketplace,6
V001082,28.968.962,Agustina Perez,AGUSTINA.PEREZ.57@EMPRESA.COM.AR,2026-03-13,66563.63,ARS,Marketplace,5
V001083,40-343-360,Lucia Benitez,LUCIA.BENITEZ.4@GMAIL.COM,28/03/2025,71249.78,ARS,Marketplace,2
V001084,40.343.360,Lucia Benitez, lucia.benitez.4@gmail.com ,02-10-25,20104.32,ARS,App,1
V001085,,Lucia Benitez,lucia.benitez.4@gmail.com,06-02-24,37407.87,ARS,Marketplace,1
V001086,33679069,Micaela Fernandez,micaela.fernandez.91@empresa.com.ar,2025-07-23,12477.2,ARS,Web,2
V001087,33.679.069,Micaela Fernandez,micaela.fernandez.91@empresa.com.ar,25/04/2025,31430.78,ARS,Marketplace,1
V001088,21.133.253,Natalia Rojas,nataliarojas15@hotmail.com,2025-10-21,72286.95,ARS,Web,3
V001089, 40983842 ,Matías Silva,matias.silva.45@empresa.com.ar,01/07/2024,113861.86,ARS,Tienda,1
V001090,40-983-842,Matías Silva,matias.silva.45@empresa.com.ar,14/01/2025,97447.42,ARS,Tienda,1
V001091,40.983.842,MATIAS SILVA,matias.silva.45@empresa.com.ar,16/10/2025,148044.63,ARS,App,3
V001092, 40983842 ,Matias Silva,MATIAS.SILVA.45@EMPRESA.COM.AR,17/06/2024,69203.13,ARS,App,2
V001093,40.983.842,Matias Silva,,2024-08-04,47439.65,ARS,Tienda,2
V001094,47.587.692,Tomas Gomez, tomas.gomez.9@outlook.com ,06-11-24,37312.05,ARS,Marketplace,1
V001095, 47587692 ,Tomás Gómez, tomas.gomez.9@outlook.com ,21/12/2025,11970.06,ARS,Web,1
V001096,47-587-692,Tomas Gomez, tomas.gomez.9@outlook.com ,09/05/2026,19522.01,ARS,App,2
V001097,23178977,Martin Tomas Martinez,,21/05/2025,42690.47,ARS,Web,4
V001098,23178977,Martin Martinez,MARTIN.TOMAS.MARTINEZ.57@HOTMAIL.COM,2024-08-19,199501.07,ARS,App,3
V001099,44-873-519,Joaquin Ortiz,JOAQUIN.ORTIZ.55@OUTLOOK.COM,2025-10-22,36638.07,ARS,Web,1
V001100,44873519,Joaquín Ortiz,joaquin.ortiz.55@outlook.com,2024-01-11,10557.85,ARS,App,1
V001101,20.003.195,Agustina Castro,agustina.castro.90@hotmail.com,06-07-26,49917.23,ARS,Marketplace,1
V001102,20.003.195,AGUSTINA CASTRO,agustina.castro.90@hotmail.com,05/12/2024,30445.62,ARS,App,2
V001103, 20003195 ,Agustina Castro,agustina.castro.90@hotmail.com,26/09/2024,62546.8,ARS,App,2
V001104,38.390.124,Maria Ortiz,maria.ortiz.21@outlook.com,03-06-24,11874.54,ARS,Web,2
V001105,28-542-539,Rocio Rojas,ROCIO.JOAQUIN.ROJAS.58@OUTLOOK.COM,12/10/2025,19488.83,ARS,Tienda,6
V001106,28542539,Rocio Rojas,,27-11-24,57161.86,ARS,Web,2
V001107,28-542-539,Rocio J. Rojas,,22/06/2026,44233.58,ARS,Web,4
V001108,28542539,Rocio Joaquin Rojas,ROCIO.JOAQUIN.ROJAS.58@OUTLOOK.COM,2024-09-18,126314.62,ARS,App,5
V001109,,ROCIO JOAQUIN ROJAS,ROCIO.JOAQUIN.ROJAS.58@OUTLOOK.COM,01/01/2024,66085.02,ARS,Tienda,3
V001110,27.693.916,Leandro Molina, leandro.molina.35@empresa.com.ar ,04/07/2025,13096.04,ARS,Tienda,1
V001111,20.743.307,TOMAS ROJAS,tomas.rojas.38@gmail.com,2026-01-22,21718.58,ARS,Marketplace,5
V001112, 20743307 ,Tomas Rojas,tomas.rojas.38@gmail.com,19/07/2024,184708.11,ARS,Tienda,2
V001113,20743307,Tomás Rojas,tomas.rojas.38@gmail.com,07-01-25,25692.85,ARS,Tienda,1
V001114, 20743307 ,Tomas Rojas,TOMAS.ROJAS.38@GMAIL.COM,2026-03-01,21165.02,ARS,Web,1
V001115,20-743-307,TOMAS ROJAS,tomas.rojas.38@gmail.com,24-08-26,55138.11,ARS,Tienda,1
V001116,25-316-691,Lucia Castro,lucia.castro.42@outlook.com,11/08/2026,33109.87,ARS,Marketplace,2
V001117,25.316.691,Lucia Castro,,06/08/2024,44577.21,ARS,App,1
V001118,34.606.750,Gonzalo Diaz,GONZALO.DIAZ.79@HOTMAIL.COM,2025-09-09,33820.44,ARS,Web,1
V001119,34606750,Gonzalo Diaz,gonzalo.diaz.79@hotmail.com,24-05-25,93006.43,ARS,Marketplace,1
V001120,34606750,Gonzalo Diaz,gonzalodiaz79@hotmail.com,16-05-24,100670.22,ARS,App,2
V001121,34-606-750,Gonzalo Díaz,gonzalo.diaz.79@hotmail.com,2024-03-02,292615.34,ARS,Tienda,1
V001122,34606750,Gonzalo Diaz,gonzalo.diaz.79@hotmail.com,2026-05-25,36887.24,ARS,Web,2
V001123, 41229647 ,Sofia Camila Ruiz,sofia.camila.ruiz.10@outlook.com,18-06-24,33645.76,ARS,App,2
V001124, 41229647 ,Sofia C. Ruiz,sofiacamilaruiz10@outlook.com,2024-12-05,20320.5,ARS,Web,2
V001125, 41229647 ,SOFIA CAMILA RUIZ,,2024-01-19,40687.12,ARS,Tienda,1
V001126,41-229-647,Sofia Ruiz, sofia.camila.ruiz.10@outlook.com ,2024-01-16,52579.46,ARS,Tienda,3
V001127,41-229-647,SOFIA CAMILA RUIZ,sofia.camila.ruiz.10@outlook.com,21-08-25,84420.02,ARS,App,2
V001128,49.292.366,Lucia Gomez,lucia.gomez.8@gmail.com,27-09-25,87089.08,ARS,Web,4
V001129, 49292366 ,Lucia Gomez,lucia.gomez.8@gmail.com,22/07/2025,22976.53,ARS,Web,2
V001130,49.292.366,Lucia Gomez,,2026-07-07,36902.53,ARS,App,1
V001131, 25723125 ,Sofia Perez,SOFIA.PEREZ.93@EMPRESA.COM.AR,24-07-24,11264.36,ARS,Tienda,3
V001132,25-723-125,Sofia Perez,sofia.perez.93@empresa.com.ar,2025-09-22,26571.43,ARS,Marketplace,3
V001133,25-723-125,Sofia Perez,SOFIA.PEREZ.93@EMPRESA.COM.AR,30-04-25,8263.13,ARS,App,2
V001134,25-723-125,Sofia Perez,SOFIA.PEREZ.93@EMPRESA.COM.AR,27/03/2025,15888.38,ARS,Tienda,2
V001135,,Sofia Perez,sofia.perez.93@empresa.com.ar,2025-03-29,45549.6,ARS,Marketplace,1
V001136,25.723.125,Sofia Perez,SOFIA.PEREZ.93@EMPRESA.COM.AR,19-02-24,55784.76,ARS,App,3
V001137,25-723-125,Sofía Pérez, sofia.perez.93@empresa.com.ar ,23/07/2025,21073.12,ARS,Web,1
V001138,31280298,LEANDRO ORTIZ,leandro.ortiz.37@outlook.com,07-10-24,5403.35,ARS,Marketplace,2
V001139,,Leandro Ortiz,LEANDRO.ORTIZ.37@OUTLOOK.COM,18-08-25,17726.07,ARS,Marketplace,1
V001140, 31280298 ,LEANDRO ORTIZ,leandro.ortiz.37@outlook.com,24-05-25,24923.71,ARS,Marketplace,1
V001141,41-859-258,Micaela Díaz, micaela.diaz.62@empresa.com.ar ,2024-09-06,14927.32,ARS,App,1
V001142,41.859.258,Micaela Diaz,micaeladiaz62@empresa.com.ar,14-01-26,22202.05,ARS,Web,1
V001143,41.859.258,Micaela Díaz,micaela.diaz.62@empresa.com.ar,2024-06-19,23151.05,ARS,Web,1
V001144,28-264-662,Martin Alvarez,MARTIN.ALVAREZ.77@GMAIL.COM,2025-03-12,95915.4,ARS,Web,4
V001145,28264662,Martín Álvarez,,2026-06-22,45625.7,ARS,App,3
V001146,28.264.662,Martín Álvarez,,13/02/2025,28552.44,ARS,Tienda,1
V001147,,Micaela Florencia Ortiz,nataliacastro42@gmail.com,02/02/2024,26474.63,ARS,Web,1
V001148, 24102179 ,MICAELA FLORENCIA ORTIZ,NATALIACASTRO42@GMAIL.COM,2024-12-26,55131.06,ARS,Marketplace,5
V001149,22-856-150,Leandro Ruiz,,2026-05-01,72585.96,ARS,App,3
V001150,22.856.150,Leandro Ruiz,leandro.ruiz.2@outlook.com,2024-07-13,332684.0,ARS,App,1
V001151, 22856150 ,Leandro Ruiz,leandro.ruiz.2@outlook.com,09/04/2025,52083.22,ARS,Marketplace,1
V001152,22.856.150,Leandro Ruiz, leandro.ruiz.2@outlook.com ,2024-09-18,148990.71,ARS,Web,2
V001153,28288387,Camila Alvarez,camila.alvarez.82@outlook.com,2025-01-06,154752.67,ARS,App,5
V001154,28.288.387,Camila Alvarez,camila.alvarez.82@outlook.com,2026-06-15,38230.26,ARS,Tienda,2
V001155,28.288.387,Camila Alvarez,camila.alvarez.82@outlook.com,2024-10-28,146016.6,ARS,Marketplace,2
V001156, 47143297 ,Agustina Benítez,AGUSTINA.BENITEZ.87@OUTLOOK.COM,26/03/2024,154884.89,ARS,App,3
V001157, 47143297 ,Agustina Benítez,,30-01-25,111176.85,ARS,Web,3
V001158,47-143-297,AGUSTINA BENITEZ,agustina.benitez.87@outlook.com,10/03/2024,395949.85,ARS,Marketplace,5
V001159,47.143.297,Agustina Benítez, agustina.benitez.87@outlook.com ,2024-03-15,403120.65,ARS,Tienda,5
V001160,47-143-297,Agustina Benitez, agustina.benitez.87@outlook.com ,14/03/2024,41422.21,ARS,App,1
V001161,20.724.070,Daniela Laura Rojas, daniela.laura.rojas.70@hotmail.com ,24-06-24,221811.53,ARS,App,3
V001162,20724070,Daniela Laura Rojas, daniela.laura.rojas.70@hotmail.com ,19-05-25,33571.66,ARS,Marketplace,2
V001163,,Daniela L. Rojas,DANIELA.LAURA.ROJAS.70@HOTMAIL.COM,2024-02-26,22995.78,ARS,App,5
V001164,20-724-070,Daniela L. Rojas,daniela.laura.rojas.70@hotmail.com,2024-11-16,15.07,USD,Tienda,6
V001165,20-724-070,Daniela L. Rojas,DANIELA.LAURA.ROJAS.70@HOTMAIL.COM,11-04-25,25124.93,ARS,Marketplace,1
V001166,36-101-100,Diego Silva,,28/03/2025,43270.65,ARS,App,2
V001167, 36101100 ,Diego Silva,DIEGO.SILVA.96@OUTLOOK.COM,2024-09-09,16461.61,ARS,App,4
V001168,36-101-100,DIEGO SILVA,DIEGO.SILVA.96@OUTLOOK.COM,2024-10-09,68978.53,ARS,Tienda,2
V001169,36101100,Diego Silva,diego.silva.96@outlook.com,2026-08-07,26807.17,ARS,App,3
V001170,36-101-100,Diego Silva,diego.silva.96@outlook.com,27/09/2025,7794.08,ARS,App,3
V001171, 26496900 ,Federico Fernandez,,06/04/2025,61997.32,ARS,Tienda,1
V001172,26.496.900,Federico Fernandez,federico.fernandez.39@empresa.com.ar,04/09/2025,43124.09,ARS,Tienda,5
V001173,43818225,Martín Gómez,MARTIN.GOMEZ.41@HOTMAIL.COM,04/08/2025,26865.83,ARS,App,3
V001174,43.818.225,Martin Gomez, martin.gomez.41@hotmail.com ,23-04-25,8552.31,ARS,App,1
V001175,43.818.225,Martin Gomez,martin.gomez.41@hotmail.com,16/03/2024,15410.04,ARS,Marketplace,2
V001176,43.818.225,Martin Gomez,,03/08/2024,134299.31,ARS,Web,2
V001177, 43818225 ,Martin Gomez, martin.gomez.41@hotmail.com ,2025-09-27,14567.89,ARS,App,2
V001178, 47169884 ,Camila Diaz,CAMILA.DIAZ.68@EMPRESA.COM.AR,01-05-25,52837.16,ARS,App,4
